"congress","year","icpsr","statecode","district","state","party","occupancy","means","name","pres_matches","pres_votes","pres_there_for","score"
64,1916,2781,11,0,"DELAWARE",200,0,3,"DUPONT  H.",0,0,0,NA
64,1916,3053,66,0,"NEW MEXICO",200,0,3,"FALL  A.B.",0,0,0,NA
64,1916,3113,2,0,"MAINE",200,3,2,"FERNALD  B.",0,0,0,NA
64,1916,3216,43,0,"FLORIDA",100,0,1,"FLETCHER",0,0,0,NA
64,1916,3439,4,0,"NEW HAMPSHIRE",200,0,1,"GALLINGER",0,0,0,NA
64,1916,3646,56,0,"WEST VIRGINIA",200,0,3,"GOFF",0,0,0,NA
64,1916,3706,53,0,"OKLAHOMA",100,0,1,"GORE  T.P.",0,0,0,NA
64,1916,3849,36,0,"NORTH DAKOTA",200,0,1,"GRONNA  A.",0,0,0,NA
64,1916,4059,24,0,"OHIO",200,0,1,"HARDING  W.",0,0,0,NA
64,1916,4060,44,0,"GEORGIA",100,0,2,"HARDWICK",0,0,0,NA
64,1916,4454,35,0,"NEBRASKA",100,0,3,"HITCHCOCK",0,0,0,NA
64,1916,4525,4,0,"NEW HAMPSHIRE",100,0,3,"HOLLIS  H.",0,0,0,NA
64,1916,4707,12,0,"NEW JERSEY",100,0,3,"HUGHES  W.",0,0,0,NA
64,1916,4776,25,0,"WISCONSIN",100,0,1,"HUSTING  P.",0,0,0,NA
64,1916,4885,51,0,"KENTUCKY",100,0,3,"JAMES  O.M.",0,0,0,NA
64,1916,4947,2,0,"MAINE",100,0,3,"JOHNSON  C.",0,0,0,NA
64,1916,4950,37,0,"SOUTH DAKOTA",100,0,1,"JOHNSON  E.",0,0,0,NA
64,1916,5065,73,0,"WASHINGTON",200,0,1,"JONES  W.L.",0,0,0,NA
64,1916,5198,31,0,"IOWA",200,0,3,"KENYON  W.",0,0,0,NA
64,1916,5201,22,0,"INDIANA",100,0,3,"KERN  J.W.",0,0,0,NA
64,1916,5290,42,0,"ARKANSAS",100,2,2,"KIRBY  W.F.",0,0,0,NA
64,1916,5401,25,0,"WISCONSIN",200,0,3,"LAFOLLETTE",0,0,0,NA
64,1916,5441,72,0,"OREGON",100,0,1,"LANE  H.",0,0,0,NA
64,1916,5533,54,0,"TENNESSEE",100,0,3,"LEA  L.",0,0,0,NA
64,1916,5554,52,0,"MARYLAND",100,0,2,"LEE  B.",0,0,0,NA
64,1916,5641,21,0,"ILLINOIS",100,0,3,"LEWIS  J.H.",0,0,0,NA
64,1916,5693,5,0,"RHODE ISLAND",200,0,3,"LIPPITT  H.",0,0,0,NA
64,1916,5738,3,0,"MASSACHUSETTS",200,0,3,"LODGE  H.C.",0,0,0,NA
64,1916,6040,40,0,"VIRGINIA",100,0,3,"MARTIN  T.",0,0,0,NA
64,1916,6045,12,0,"NEW JERSEY",100,0,3,"MARTINE  J.",0,0,0,NA
64,1916,6208,36,0,"NORTH DAKOTA",200,0,3,"MCCUMBER",0,0,0,NA
64,1916,6335,1,0,"CONNECTICUT",200,0,3,"MCLEAN  G.",0,0,0,NA
64,1916,6837,64,0,"MONTANA",100,0,3,"MYERS  H.L.",0,0,0,NA
64,1916,6870,33,0,"MINNESOTA",200,0,1,"NELSON  K.",0,0,0,NA
64,1916,6897,65,0,"NEVADA",100,0,1,"NEWLANDS  F",0,0,0,NA
64,1916,6960,35,0,"NEBRASKA",200,0,3,"NORRIS  G.",0,0,0,NA
64,1916,7038,13,0,"NEW YORK",100,0,3,"O'GORMAN",0,0,0,NA
64,1916,7060,14,0,"PENNSYLVANIA",200,0,3,"OLIVER  G.",0,0,0,NA
64,1916,7120,47,0,"NORTH CAROLINA",100,0,1,"OVERMAN  L.",0,0,0,NA
64,1916,7133,53,0,"OKLAHOMA",100,0,1,"OWEN  R.L.",0,0,0,NA
64,1916,7152,6,0,"VERMONT",200,0,3,"PAGE  C.S.",0,0,0,NA
64,1916,7332,14,0,"PENNSYLVANIA",200,0,1,"PENROSE  B.",0,0,0,NA
64,1916,7395,71,0,"CALIFORNIA",100,0,1,"PHELAN  J.",0,0,0,NA
64,1916,7473,65,0,"NEVADA",100,0,3,"PITTMAN  K.",0,0,0,NA
64,1916,7502,73,0,"WASHINGTON",200,0,3,"POINDEXTER",0,0,0,NA
64,1916,7516,24,0,"OHIO",100,0,3,"POMERENE",0,0,0,NA
64,1916,7734,45,0,"LOUISIANA",100,0,3,"RANSDELL",0,0,0,NA
64,1916,7786,34,0,"MISSOURI",100,0,3,"REED  J.A.",0,0,0,NA
64,1916,7986,42,0,"ARKANSAS",100,0,3,"ROBINSON",0,0,0,NA
64,1916,8224,11,0,"DELAWARE",100,0,3,"SAULSBURY",0,0,0,NA
64,1916,8394,62,0,"COLORADO",100,0,1,"SHAFROTH",0,0,0,NA
64,1916,8446,49,0,"TEXAS",100,0,3,"SHEPPARD",0,0,0,NA
64,1916,8456,21,0,"ILLINOIS",200,0,1,"SHERMAN  L.",0,0,0,NA
64,1916,8471,54,0,"TENNESSEE",100,0,3,"SHIELDS  J.",0,0,0,NA
64,1916,8478,22,0,"INDIANA",100,1,1,"SHIVELY",0,0,0,NA
64,1916,8514,47,0,"NORTH CAROLINA",100,0,3,"SIMMONS  F.",0,0,0,NA
64,1916,8613,48,0,"SOUTH CAROLINA",100,0,1,"SMITH  E.D.",0,0,0,NA
64,1916,8633,44,0,"GEORGIA",100,0,1,"SMITH  H.",0,0,0,NA
64,1916,8658,52,0,"MARYLAND",100,0,1,"SMITH  J.W.",0,0,0,NA
64,1916,8665,61,0,"ARIZONA",100,0,1,"SMITH  M.A.",0,0,0,NA
64,1916,8698,23,0,"MICHIGAN",200,0,3,"SMITH  W.A.",0,0,0,NA
64,1916,8713,67,0,"UTAH",200,0,1,"SMOOT  R.",0,0,0,NA
64,1916,8902,37,0,"SOUTH DAKOTA",200,0,3,"STERLING",0,0,0,NA
64,1916,8989,34,0,"MISSOURI",100,0,1,"STONE  W.J.",0,0,0,NA
64,1916,9092,67,0,"UTAH",200,0,3,"SUTHERLAND",0,0,0,NA
64,1916,9106,40,0,"VIRGINIA",100,0,3,"SWANSON  C.",0,0,0,NA
64,1916,9155,22,0,"INDIANA",100,2,5,"TAGGART  T.",0,0,0,NA
64,1916,9288,62,0,"COLORADO",100,0,1,"THOMAS  C.",0,0,0,NA
64,1916,9347,32,0,"KANSAS",100,0,1,"THOMPSON",0,0,0,NA
64,1916,9386,48,0,"SOUTH CAROLINA",100,0,3,"TILLMAN  B.",0,0,0,NA
64,1916,9434,23,0,"MICHIGAN",200,0,3,"TOWNSEND",0,0,0,NA
64,1916,9560,41,0,"ALABAMA",100,0,1,"UNDERWOOD",0,0,0,NA
64,1916,9646,46,0,"MISSISSIPPI",100,0,3,"VARDAMAN",0,0,0,NA
64,1916,9705,13,0,"NEW YORK",200,0,1,"WADSWORTH",0,0,0,NA
64,1916,9788,64,0,"MONTANA",100,0,1,"WALSH  T.J.",0,0,0,NA
64,1916,9842,68,0,"WYOMING",200,0,3,"WARREN  F.",0,0,0,NA
64,1916,9875,22,0,"INDIANA",200,3,2,"WATSON  J.",0,0,0,NA
64,1916,9911,3,0,"MASSACHUSETTS",200,0,3,"WEEKS  J.W.",0,0,0,NA
64,1916,10165,46,0,"MISSISSIPPI",100,0,3,"WILLIAMS",0,0,0,NA
64,1916,10372,71,0,"CALIFORNIA",200,0,3,"WORKS  J.D.",0,0,0,NA
64,1916,99895,99,0,"USA",100,NA,NA,"WILSON",0,0,0,NA
64,1917,273,61,0,"ARIZONA",100,0,3,"ASHURST  H.",0,0,0,NA
64,1917,403,41,0,"ALABAMA",100,0,3,"BANKHEAD",0,0,0,NA
64,1917,564,51,0,"KENTUCKY",100,0,3,"BECKHAM  J.",0,0,0,NA
64,1917,858,63,0,"IDAHO",200,0,3,"BORAH  W.H.",0,0,0,NA
64,1917,964,63,0,"IDAHO",200,0,1,"BRADY  J.H.",0,0,0,NA
64,1917,978,1,0,"CONNECTICUT",200,0,1,"BRANDEGEE",0,0,0,NA
64,1917,1092,45,0,"LOUISIANA",100,0,1,"BROUSSARD",0,0,0,NA
64,1917,1177,43,0,"FLORIDA",100,0,3,"BRYAN  N.P.",0,0,0,NA
64,1917,1276,2,0,"MAINE",200,1,3,"BURLEIGH",0,0,0,NA
64,1917,1601,66,0,"NEW MEXICO",200,0,3,"CATRON  T.",0,0,0,NA
64,1917,1622,72,0,"OREGON",100,0,1,"CHAMBERLAIN",0,0,0,NA
64,1917,1697,56,0,"WEST VIRGINIA",100,0,3,"CHILTON  W.",0,0,0,NA
64,1917,1746,33,0,"MINNESOTA",200,0,3,"CLAPP  M.E.",0,0,0,NA
64,1917,1757,68,0,"WYOMING",200,0,3,"CLARK  C.D.",0,0,0,NA
64,1917,1793,42,0,"ARKANSAS",100,1,1,"CLARKE  J.",0,0,0,NA
64,1917,1957,5,0,"RHODE ISLAND",200,0,3,"COLT  L.B.",0,0,0,NA
64,1917,2229,49,0,"TEXAS",100,0,3,"CULBERSON",0,0,0,NA
64,1917,2252,31,0,"IOWA",200,0,1,"CUMMINS  A.",0,0,0,NA
64,1917,2269,32,0,"KANSAS",200,0,1,"CURTIS  C.",0,0,0,NA
64,1917,2597,6,0,"VERMONT",200,0,1,"DILLINGHAM",0,0,0,NA
64,1917,2781,11,0,"DELAWARE",200,0,3,"DUPONT  H.",0,0,0,NA
64,1917,3053,66,0,"NEW MEXICO",200,0,3,"FALL  A.B.",0,0,0,NA
64,1917,3113,2,0,"MAINE",200,3,2,"FERNALD  B.",0,0,0,NA
64,1917,3216,43,0,"FLORIDA",100,0,1,"FLETCHER",0,0,0,NA
64,1917,3439,4,0,"NEW HAMPSHIRE",200,0,1,"GALLINGER",0,0,0,NA
64,1917,3646,56,0,"WEST VIRGINIA",200,0,3,"GOFF",0,0,0,NA
64,1917,3706,53,0,"OKLAHOMA",100,0,1,"GORE  T.P.",0,0,0,NA
64,1917,3849,36,0,"NORTH DAKOTA",200,0,1,"GRONNA  A.",0,0,0,NA
64,1917,4059,24,0,"OHIO",200,0,1,"HARDING  W.",0,0,0,NA
64,1917,4060,44,0,"GEORGIA",100,0,2,"HARDWICK",0,0,0,NA
64,1917,4454,35,0,"NEBRASKA",100,0,3,"HITCHCOCK",0,0,0,NA
64,1917,4525,4,0,"NEW HAMPSHIRE",100,0,3,"HOLLIS  H.",0,0,0,NA
64,1917,4707,12,0,"NEW JERSEY",100,0,3,"HUGHES  W.",0,0,0,NA
64,1917,4776,25,0,"WISCONSIN",100,0,1,"HUSTING  P.",0,0,0,NA
64,1917,4885,51,0,"KENTUCKY",100,0,3,"JAMES  O.M.",0,0,0,NA
64,1917,4947,2,0,"MAINE",100,0,3,"JOHNSON  C.",0,0,0,NA
64,1917,4950,37,0,"SOUTH DAKOTA",100,0,1,"JOHNSON  E.",0,0,0,NA
64,1917,5065,73,0,"WASHINGTON",200,0,1,"JONES  W.L.",0,0,0,NA
64,1917,5198,31,0,"IOWA",200,0,3,"KENYON  W.",0,0,0,NA
64,1917,5201,22,0,"INDIANA",100,0,3,"KERN  J.W.",0,0,0,NA
64,1917,5290,42,0,"ARKANSAS",100,2,2,"KIRBY  W.F.",0,0,0,NA
64,1917,5401,25,0,"WISCONSIN",200,0,3,"LAFOLLETTE",0,0,0,NA
64,1917,5441,72,0,"OREGON",100,0,1,"LANE  H.",0,0,0,NA
64,1917,5533,54,0,"TENNESSEE",100,0,3,"LEA  L.",0,0,0,NA
64,1917,5554,52,0,"MARYLAND",100,0,2,"LEE  B.",0,0,0,NA
64,1917,5641,21,0,"ILLINOIS",100,0,3,"LEWIS  J.H.",0,0,0,NA
64,1917,5693,5,0,"RHODE ISLAND",200,0,3,"LIPPITT  H.",0,0,0,NA
64,1917,5738,3,0,"MASSACHUSETTS",200,0,3,"LODGE  H.C.",0,0,0,NA
64,1917,6040,40,0,"VIRGINIA",100,0,3,"MARTIN  T.",0,0,0,NA
64,1917,6045,12,0,"NEW JERSEY",100,0,3,"MARTINE  J.",0,0,0,NA
64,1917,6208,36,0,"NORTH DAKOTA",200,0,3,"MCCUMBER",0,0,0,NA
64,1917,6335,1,0,"CONNECTICUT",200,0,3,"MCLEAN  G.",0,0,0,NA
64,1917,6837,64,0,"MONTANA",100,0,3,"MYERS  H.L.",0,0,0,NA
64,1917,6870,33,0,"MINNESOTA",200,0,1,"NELSON  K.",0,0,0,NA
64,1917,6897,65,0,"NEVADA",100,0,1,"NEWLANDS  F",0,0,0,NA
64,1917,6960,35,0,"NEBRASKA",200,0,3,"NORRIS  G.",0,0,0,NA
64,1917,7038,13,0,"NEW YORK",100,0,3,"O'GORMAN",0,0,0,NA
64,1917,7060,14,0,"PENNSYLVANIA",200,0,3,"OLIVER  G.",0,0,0,NA
64,1917,7120,47,0,"NORTH CAROLINA",100,0,1,"OVERMAN  L.",0,0,0,NA
64,1917,7133,53,0,"OKLAHOMA",100,0,1,"OWEN  R.L.",0,0,0,NA
64,1917,7152,6,0,"VERMONT",200,0,3,"PAGE  C.S.",0,0,0,NA
64,1917,7332,14,0,"PENNSYLVANIA",200,0,1,"PENROSE  B.",0,0,0,NA
64,1917,7395,71,0,"CALIFORNIA",100,0,1,"PHELAN  J.",0,0,0,NA
64,1917,7473,65,0,"NEVADA",100,0,3,"PITTMAN  K.",0,0,0,NA
64,1917,7502,73,0,"WASHINGTON",200,0,3,"POINDEXTER",0,0,0,NA
64,1917,7516,24,0,"OHIO",100,0,3,"POMERENE",0,0,0,NA
64,1917,7734,45,0,"LOUISIANA",100,0,3,"RANSDELL",0,0,0,NA
64,1917,7786,34,0,"MISSOURI",100,0,3,"REED  J.A.",0,0,0,NA
64,1917,7986,42,0,"ARKANSAS",100,0,3,"ROBINSON",0,0,0,NA
64,1917,8224,11,0,"DELAWARE",100,0,3,"SAULSBURY",0,0,0,NA
64,1917,8394,62,0,"COLORADO",100,0,1,"SHAFROTH",0,0,0,NA
64,1917,8446,49,0,"TEXAS",100,0,3,"SHEPPARD",0,0,0,NA
64,1917,8456,21,0,"ILLINOIS",200,0,1,"SHERMAN  L.",0,0,0,NA
64,1917,8471,54,0,"TENNESSEE",100,0,3,"SHIELDS  J.",0,0,0,NA
64,1917,8478,22,0,"INDIANA",100,1,1,"SHIVELY",0,0,0,NA
64,1917,8514,47,0,"NORTH CAROLINA",100,0,3,"SIMMONS  F.",0,0,0,NA
64,1917,8613,48,0,"SOUTH CAROLINA",100,0,1,"SMITH  E.D.",0,0,0,NA
64,1917,8633,44,0,"GEORGIA",100,0,1,"SMITH  H.",0,0,0,NA
64,1917,8658,52,0,"MARYLAND",100,0,1,"SMITH  J.W.",0,0,0,NA
64,1917,8665,61,0,"ARIZONA",100,0,1,"SMITH  M.A.",0,0,0,NA
64,1917,8698,23,0,"MICHIGAN",200,0,3,"SMITH  W.A.",0,0,0,NA
64,1917,8713,67,0,"UTAH",200,0,1,"SMOOT  R.",0,0,0,NA
64,1917,8902,37,0,"SOUTH DAKOTA",200,0,3,"STERLING",0,0,0,NA
64,1917,8989,34,0,"MISSOURI",100,0,1,"STONE  W.J.",0,0,0,NA
64,1917,9092,67,0,"UTAH",200,0,3,"SUTHERLAND",0,0,0,NA
64,1917,9106,40,0,"VIRGINIA",100,0,3,"SWANSON  C.",0,0,0,NA
64,1917,9155,22,0,"INDIANA",100,2,5,"TAGGART  T.",0,0,0,NA
64,1917,9288,62,0,"COLORADO",100,0,1,"THOMAS  C.",0,0,0,NA
64,1917,9347,32,0,"KANSAS",100,0,1,"THOMPSON",0,0,0,NA
64,1917,9386,48,0,"SOUTH CAROLINA",100,0,3,"TILLMAN  B.",0,0,0,NA
64,1917,9434,23,0,"MICHIGAN",200,0,3,"TOWNSEND",0,0,0,NA
64,1917,9560,41,0,"ALABAMA",100,0,1,"UNDERWOOD",0,0,0,NA
64,1917,9646,46,0,"MISSISSIPPI",100,0,3,"VARDAMAN",0,0,0,NA
64,1917,9705,13,0,"NEW YORK",200,0,1,"WADSWORTH",0,0,0,NA
64,1917,9788,64,0,"MONTANA",100,0,1,"WALSH  T.J.",0,0,0,NA
64,1917,9842,68,0,"WYOMING",200,0,3,"WARREN  F.",0,0,0,NA
64,1917,9875,22,0,"INDIANA",200,3,2,"WATSON  J.",0,0,0,NA
64,1917,9911,3,0,"MASSACHUSETTS",200,0,3,"WEEKS  J.W.",0,0,0,NA
64,1917,10165,46,0,"MISSISSIPPI",100,0,3,"WILLIAMS",0,0,0,NA
64,1917,10372,71,0,"CALIFORNIA",200,0,3,"WORKS  J.D.",0,0,0,NA
64,1917,99895,99,0,"USA",100,NA,NA,"WILSON",0,0,0,NA
65,1917,273,61,0,"ARIZONA",100,0,1,"ASHURST",0,0,0,NA
65,1917,354,12,0,"NEW JERSEY",200,2,2,"BAIRD",0,0,0,NA
65,1917,403,41,0,"ALABAMA",100,0,3,"BANKHEAD",0,0,0,NA
65,1917,564,51,0,"KENTUCKY",100,0,1,"BECKHAM",0,0,0,NA
65,1917,624,48,0,"SOUTH CAROLINA",100,2,5,"BENET",0,0,0,NA
65,1917,858,63,0,"IDAHO",200,0,3,"BORAH",0,0,0,NA
65,1917,964,63,0,"IDAHO",200,1,1,"BRADY",0,0,0,NA
65,1917,978,1,0,"CONNECTICUT",200,0,1,"BRANDEGEE",0,0,0,NA
65,1917,1092,45,0,"LOUISIANA",100,1,1,"BROUSSARD",0,0,0,NA
65,1917,1399,13,0,"NEW YORK",200,0,1,"CALDER",0,0,0,NA
65,1917,1622,72,0,"OREGON",100,0,1,"CHAMBERLAIN",0,0,0,NA
65,1917,1957,5,0,"RHODE ISLAND",200,0,3,"COLT",0,0,0,NA
65,1917,2229,49,0,"TEXAS",100,0,1,"CULBERSON",0,0,0,NA
65,1917,2252,31,0,"IOWA",200,0,1,"CUMMINS",0,0,0,NA
65,1917,2269,32,0,"KANSAS",200,0,1,"CURTIS",0,0,0,NA
65,1917,2597,6,0,"VERMONT",200,0,1,"DILLINGHAM",0,0,0,NA
65,1917,2725,4,0,"NEW HAMPSHIRE",200,2,5,"DREW",0,0,0,NA
65,1917,3053,66,0,"NEW MEXICO",200,0,3,"FALL",0,0,0,NA
65,1917,3113,2,0,"MAINE",200,0,2,"FERNALD",0,0,0,NA
65,1917,3216,43,0,"FLORIDA",100,0,1,"FLETCHER",0,0,0,NA
65,1917,3332,52,0,"MARYLAND",200,0,1,"FRANCE",0,0,0,NA
65,1917,3363,12,0,"NEW JERSEY",200,0,1,"FRELINGHUYS",0,0,0,NA
65,1917,3439,4,0,"NEW HAMPSHIRE",200,1,1,"GALLINGER",0,0,0,NA
65,1917,3512,45,0,"LOUISIANA",100,3,2,"GAY",0,0,0,NA
65,1917,3544,5,0,"RHODE ISLAND",100,0,1,"GERRY",0,0,0,NA
65,1917,3646,56,0,"WEST VIRGINIA",200,0,3,"GOFF",0,0,0,NA
65,1917,3706,53,0,"OKLAHOMA",100,0,1,"GORE",0,0,0,NA
65,1917,3849,36,0,"NORTH DAKOTA",200,0,1,"GRONNA",0,0,0,NA
65,1917,3875,45,0,"LOUISIANA",100,2,5,"GUION",0,0,0,NA
65,1917,3919,2,0,"MAINE",200,0,1,"HALE",0,0,0,NA
65,1917,4059,24,0,"OHIO",200,0,1,"HARDING",0,0,0,NA
65,1917,4060,44,0,"GEORGIA",100,0,2,"HARDWICK",0,0,0,NA
65,1917,4305,65,0,"NEVADA",100,2,5,"HENDERSON",0,0,0,NA
65,1917,4454,35,0,"NEBRASKA",100,0,1,"HITCHCOCK",0,0,0,NA
65,1917,4525,4,0,"NEW HAMPSHIRE",100,0,3,"HOLLIS",0,0,0,NA
65,1917,4707,12,0,"NEW JERSEY",100,1,3,"HUGHES",0,0,0,NA
65,1917,4776,25,0,"WISCONSIN",100,1,1,"HUSTING",0,0,0,NA
65,1917,4885,51,0,"KENTUCKY",100,1,3,"JAMES",0,0,0,NA
65,1917,4950,37,0,"SOUTH DAKOTA",100,0,1,"JOHNSON  E.",0,0,0,NA
65,1917,4962,71,0,"CALIFORNIA",200,0,1,"JOHNSON H.W",0,0,0,NA
65,1917,5023,66,0,"NEW MEXICO",100,0,1,"JONES  A.A.",0,0,0,NA
65,1917,5065,73,0,"WASHINGTON",200,0,1,"JONES  W.L.",0,0,0,NA
65,1917,5143,33,0,"MINNESOTA",200,0,1,"KELLOGG",0,0,0,NA
65,1917,5172,68,0,"WYOMING",100,0,1,"KENDRICK",0,0,0,NA
65,1917,5198,31,0,"IOWA",200,0,3,"KENYON",0,0,0,NA
65,1917,5274,67,0,"UTAH",100,0,1,"KING",0,0,0,NA
65,1917,5290,42,0,"ARKANSAS",100,0,2,"KIRBY",0,0,0,NA
65,1917,5347,14,0,"PENNSYLVANIA",200,0,1,"KNOX",0,0,0,NA
65,1917,5401,25,0,"WISCONSIN",200,0,1,"LAFOLLETTE",0,0,0,NA
65,1917,5441,72,0,"OREGON",100,1,1,"LANE",0,0,0,NA
65,1917,5607,25,0,"WISCONSIN",200,2,2,"LENROOT",0,0,0,NA
65,1917,5641,21,0,"ILLINOIS",100,0,3,"LEWIS",0,0,0,NA
65,1917,5738,3,0,"MASSACHUSETTS",200,0,1,"LODGE",0,0,0,NA
65,1917,6025,51,0,"KENTUCKY",100,2,5,"MARTIN  G.B",0,0,0,NA
65,1917,6040,40,0,"VIRGINIA",100,0,3,"MARTIN  T.S",0,0,0,NA
65,1917,6208,36,0,"NORTH DAKOTA",200,0,1,"MCCUMBER",0,0,0,NA
65,1917,6293,54,0,"TENNESSEE",100,0,1,"MCKELLAR",0,0,0,NA
65,1917,6335,1,0,"CONNECTICUT",200,0,1,"MCLEAN",0,0,0,NA
65,1917,6367,72,0,"OREGON",200,6,5,"MCNARY",0,0,0,NA
65,1917,6750,4,0,"NEW HAMPSHIRE",200,3,2,"MOSES",0,0,0,NA
65,1917,6787,72,0,"OREGON",200,3,2,"MULKEY",0,0,0,NA
65,1917,6837,64,0,"MONTANA",100,0,1,"MYERS",0,0,0,NA
65,1917,6870,33,0,"MINNESOTA",200,0,1,"NELSON",0,0,0,NA
65,1917,6887,22,0,"INDIANA",200,0,1,"NEW",0,0,0,NA
65,1917,6897,65,0,"NEVADA",100,1,1,"NEWLANDS",0,0,0,NA
65,1917,6960,35,0,"NEBRASKA",200,0,3,"NORRIS",0,0,0,NA
65,1917,6986,63,0,"IDAHO",100,2,2,"NUGENT",0,0,0,NA
65,1917,7120,47,0,"NORTH CAROLINA",100,0,1,"OVERMAN",0,0,0,NA
65,1917,7133,53,0,"OKLAHOMA",100,0,1,"OWEN",0,0,0,NA
65,1917,7152,6,0,"VERMONT",200,0,1,"PAGE",0,0,0,NA
65,1917,7332,14,0,"PENNSYLVANIA",200,0,1,"PENROSE",0,0,0,NA
65,1917,7395,71,0,"CALIFORNIA",100,0,1,"PHELAN",0,0,0,NA
65,1917,7473,65,0,"NEVADA",100,0,1,"PITTMAN",0,0,0,NA
65,1917,7502,73,0,"WASHINGTON",200,0,1,"POINDEXTER",0,0,0,NA
65,1917,7514,48,0,"SOUTH CAROLINA",100,3,2,"POLLOCK",0,0,0,NA
65,1917,7516,24,0,"OHIO",100,0,1,"POMERENE",0,0,0,NA
65,1917,7734,45,0,"LOUISIANA",100,0,3,"RANSDELL",0,0,0,NA
65,1917,7786,34,0,"MISSOURI",100,0,1,"REED",0,0,0,NA
65,1917,7986,42,0,"ARKANSAS",100,0,3,"ROBINSON",0,0,0,NA
65,1917,8224,11,0,"DELAWARE",100,0,3,"SAULSBURY",0,0,0,NA
65,1917,8394,62,0,"COLORADO",100,0,1,"SHAFROTH",0,0,0,NA
65,1917,8446,49,0,"TEXAS",100,0,3,"SHEPPARD",0,0,0,NA
65,1917,8456,21,0,"ILLINOIS",200,0,1,"SHERMAN",0,0,0,NA
65,1917,8471,54,0,"TENNESSEE",100,0,3,"SHIELDS",0,0,0,NA
65,1917,8514,47,0,"NORTH CAROLINA",100,0,3,"SIMMONS",0,0,0,NA
65,1917,8613,48,0,"SOUTH CAROLINA",100,0,1,"SMITH  E.D.",0,0,0,NA
65,1917,8633,44,0,"GEORGIA",100,0,1,"SMITH  H.",0,0,0,NA
65,1917,8658,52,0,"MARYLAND",100,0,1,"SMITH  J.W.",0,0,0,NA
65,1917,8665,61,0,"ARIZONA",100,0,1,"SMITH  M.A.",0,0,0,NA
65,1917,8698,23,0,"MICHIGAN",200,0,3,"SMITH  W.A.",0,0,0,NA
65,1917,8713,67,0,"UTAH",200,0,1,"SMOOT",0,0,0,NA
65,1917,8790,34,0,"MISSOURI",200,3,2,"SPENCER",0,0,0,NA
65,1917,8902,37,0,"SOUTH DAKOTA",200,0,3,"STERLING",0,0,0,NA
65,1917,8989,34,0,"MISSOURI",100,1,1,"STONE",0,0,0,NA
65,1917,9093,56,0,"WEST VIRGINIA",200,0,1,"SUTHERLAND",0,0,0,NA
65,1917,9106,40,0,"VIRGINIA",100,0,1,"SWANSON",0,0,0,NA
65,1917,9288,62,0,"COLORADO",100,0,1,"THOMAS  C.S",0,0,0,NA
65,1917,9347,32,0,"KANSAS",100,0,1,"THOMPSON",0,0,0,NA
65,1917,9386,48,0,"SOUTH CAROLINA",100,1,3,"TILLMAN",0,0,0,NA
65,1917,9434,23,0,"MICHIGAN",200,0,1,"TOWNSEND",0,0,0,NA
65,1917,9456,43,0,"FLORIDA",100,0,1,"TRAMMELL",0,0,0,NA
65,1917,9560,41,0,"ALABAMA",100,0,1,"UNDERWOOD",0,0,0,NA
65,1917,9646,46,0,"MISSISSIPPI",100,0,3,"VARDAMAN",0,0,0,NA
65,1917,9705,13,0,"NEW YORK",200,0,1,"WADSWORTH",0,0,0,NA
65,1917,9788,64,0,"MONTANA",100,0,1,"WALSH",0,0,0,NA
65,1917,9842,68,0,"WYOMING",200,0,3,"WARREN",0,0,0,NA
65,1917,9875,22,0,"INDIANA",200,0,2,"WATSON",0,0,0,NA
65,1917,9911,3,0,"MASSACHUSETTS",200,0,3,"WEEKS",0,0,0,NA
65,1917,10116,34,0,"MISSOURI",100,2,5,"WILFLEY",0,0,0,NA
65,1917,10165,46,0,"MISSISSIPPI",100,0,1,"WILLIAMS",0,0,0,NA
65,1917,10304,11,0,"DELAWARE",100,0,1,"WOLCOTT",0,0,0,NA
65,1917,99895,99,0,"USA",100,0,0,"WILSON",0,0,0,NA
65,1918,273,61,0,"ARIZONA",100,0,1,"ASHURST",0,0,0,NA
65,1918,354,12,0,"NEW JERSEY",200,2,2,"BAIRD",0,0,0,NA
65,1918,403,41,0,"ALABAMA",100,0,3,"BANKHEAD",0,0,0,NA
65,1918,564,51,0,"KENTUCKY",100,0,1,"BECKHAM",0,0,0,NA
65,1918,624,48,0,"SOUTH CAROLINA",100,2,5,"BENET",0,0,0,NA
65,1918,858,63,0,"IDAHO",200,0,3,"BORAH",0,0,0,NA
65,1918,964,63,0,"IDAHO",200,1,1,"BRADY",0,0,0,NA
65,1918,978,1,0,"CONNECTICUT",200,0,1,"BRANDEGEE",0,0,0,NA
65,1918,1092,45,0,"LOUISIANA",100,1,1,"BROUSSARD",0,0,0,NA
65,1918,1399,13,0,"NEW YORK",200,0,1,"CALDER",0,0,0,NA
65,1918,1622,72,0,"OREGON",100,0,1,"CHAMBERLAIN",0,0,0,NA
65,1918,1957,5,0,"RHODE ISLAND",200,0,3,"COLT",0,0,0,NA
65,1918,2229,49,0,"TEXAS",100,0,1,"CULBERSON",0,0,0,NA
65,1918,2252,31,0,"IOWA",200,0,1,"CUMMINS",0,0,0,NA
65,1918,2269,32,0,"KANSAS",200,0,1,"CURTIS",0,0,0,NA
65,1918,2597,6,0,"VERMONT",200,0,1,"DILLINGHAM",0,0,0,NA
65,1918,2725,4,0,"NEW HAMPSHIRE",200,2,5,"DREW",0,0,0,NA
